group,frame,object_index,class,xmin,ymin,xmax,ymax,center_x,center_y,width,height
zm4_3,55,7,zm_im,431.0,335.0,489.0,420.0,460.0,377.5,58.0,85.0
zm4_3,55,8,zm_im,163.0,383.0,233.0,475.0,198.0,429.0,70.0,92.0
zm4_3,55,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,55,10,zm_im,265.0,437.0,336.0,525.0,300.5,481.0,71.0,88.0
zm4_3,56,1,zm_el,180.0,142.0,259.0,217.0,219.5,179.5,79.0,75.0
zm4_3,56,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,56,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,56,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,56,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,56,6,zm_im,358.0,204.0,425.0,294.0,391.5,249.0,67.0,90.0
zm4_3,56,7,zm_im,431.0,335.0,489.0,420.0,460.0,377.5,58.0,85.0
zm4_3,56,8,zm_im,163.0,383.0,233.0,475.0,198.0,429.0,70.0,92.0
zm4_3,56,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,56,10,zm_im,265.0,437.0,336.0,525.0,300.5,481.0,71.0,88.0
zm4_3,57,1,zm_el,180.0,142.0,259.0,217.0,219.5,179.5,79.0,75.0
zm4_3,57,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,57,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,57,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,57,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,57,6,zm_im,358.0,204.0,425.0,294.0,391.5,249.0,67.0,90.0
zm4_3,57,7,zm_im,431.0,335.0,489.0,420.0,460.0,377.5,58.0,85.0
zm4_3,57,8,zm_im,163.0,383.0,233.0,475.0,198.0,429.0,70.0,92.0
zm4_3,57,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,57,10,zm_im,265.0,437.0,336.0,526.0,300.5,481.5,71.0,89.0
zm4_3,58,1,zm_el,180.0,142.0,259.0,217.0,219.5,179.5,79.0,75.0
zm4_3,58,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,58,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,58,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,58,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,58,6,zm_im,358.0,203.0,425.0,294.0,391.5,248.5,67.0,91.0
zm4_3,58,7,zm_im,431.0,335.0,489.0,420.0,460.0,377.5,58.0,85.0
zm4_3,58,8,zm_im,163.0,383.0,233.0,475.0,198.0,429.0,70.0,92.0
zm4_3,58,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,58,10,zm_im,265.0,437.0,336.0,527.0,300.5,482.0,71.0,90.0
zm4_3,59,1,zm_el,180.0,142.0,259.0,217.0,219.5,179.5,79.0,75.0
zm4_3,59,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,59,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,59,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,59,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,59,6,zm_im,358.0,203.0,425.0,294.0,391.5,248.5,67.0,91.0
zm4_3,59,7,zm_im,431.0,335.0,489.0,421.0,460.0,378.0,58.0,86.0
zm4_3,59,8,zm_im,163.0,383.0,233.0,475.0,198.0,429.0,70.0,92.0
zm4_3,59,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,59,10,zm_el,265.0,437.0,336.0,527.0,300.5,482.0,71.0,90.0
zm4_3,60,1,zm_el,180.0,142.0,259.0,217.0,219.5,179.5,79.0,75.0
zm4_3,60,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,60,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,60,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,60,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,60,6,zm_im,358.0,203.0,425.0,294.0,391.5,248.5,67.0,91.0
zm4_3,60,7,zm_im,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,60,8,zm_im,163.0,383.0,233.0,475.0,198.0,429.0,70.0,92.0
zm4_3,60,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,60,10,zm_el,265.0,437.0,337.0,528.0,301.0,482.5,72.0,91.0
zm4_3,61,1,zm_el,180.0,142.0,259.0,217.0,219.5,179.5,79.0,75.0
zm4_3,61,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,61,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,61,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,61,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,61,6,zm_im,358.0,203.0,425.0,294.0,391.5,248.5,67.0,91.0
zm4_3,61,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,61,8,zm_im,163.0,383.0,233.0,475.0,198.0,429.0,70.0,92.0
zm4_3,61,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,61,10,zm_el,265.0,436.0,337.0,528.0,301.0,482.0,72.0,92.0
zm4_3,62,1,zm_el,180.0,142.0,259.0,217.0,219.5,179.5,79.0,75.0
zm4_3,62,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,62,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,62,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,62,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,62,6,zm_im,358.0,203.0,425.0,294.0,391.5,248.5,67.0,91.0
zm4_3,62,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,62,8,zm_im,163.0,383.0,234.0,475.0,198.5,429.0,71.0,92.0
zm4_3,62,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,62,10,zm_el,265.0,436.0,337.0,529.0,301.0,482.5,72.0,93.0
zm4_3,63,1,zm_el,180.0,142.0,259.0,217.0,219.5,179.5,79.0,75.0
zm4_3,63,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,63,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,63,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,63,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,63,6,zm_el,358.0,203.0,425.0,294.0,391.5,248.5,67.0,91.0
zm4_3,63,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,63,8,zm_im,163.0,382.0,234.0,475.0,198.5,428.5,71.0,93.0
zm4_3,63,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,63,10,zm_el,265.0,436.0,337.0,530.0,301.0,483.0,72.0,94.0
zm4_3,64,1,zm_el,180.0,142.0,259.0,217.0,219.5,179.5,79.0,75.0
zm4_3,64,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,64,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,64,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,64,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,64,6,zm_el,358.0,203.0,425.0,294.0,391.5,248.5,67.0,91.0
zm4_3,64,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,64,8,zm_im,163.0,382.0,234.0,475.0,198.5,428.5,71.0,93.0
zm4_3,64,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,64,10,zm_el,266.0,436.0,337.0,530.0,301.5,483.0,71.0,94.0
zm4_3,65,1,zm_el,179.0,142.0,259.0,217.0,219.0,179.5,80.0,75.0
zm4_3,65,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,65,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,65,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,65,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,65,6,zm_el,358.0,202.0,425.0,294.0,391.5,248.0,67.0,92.0
zm4_3,65,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,65,8,zm_im,163.0,382.0,234.0,475.0,198.5,428.5,71.0,93.0
zm4_3,65,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,65,10,zm_el,266.0,436.0,338.0,531.0,302.0,483.5,72.0,95.0
zm4_3,66,1,zm_el,179.0,142.0,259.0,217.0,219.0,179.5,80.0,75.0
zm4_3,66,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,66,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,66,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,66,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,66,6,zm_el,358.0,202.0,425.0,294.0,391.5,248.0,67.0,92.0
zm4_3,66,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,66,8,zm_im,163.0,382.0,234.0,475.0,198.5,428.5,71.0,93.0
zm4_3,66,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,66,10,zm_el,266.0,436.0,338.0,531.0,302.0,483.5,72.0,95.0
zm4_3,67,1,zm_el,179.0,141.0,259.0,217.0,219.0,179.0,80.0,76.0
zm4_3,67,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,67,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,67,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,67,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,67,6,zm_el,358.0,202.0,425.0,294.0,391.5,248.0,67.0,92.0
zm4_3,67,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,67,8,zm_im,163.0,382.0,234.0,475.0,198.5,428.5,71.0,93.0
zm4_3,67,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,67,10,zm_el,266.0,436.0,338.0,532.0,302.0,484.0,72.0,96.0
zm4_3,68,1,zm_el,178.0,141.0,259.0,217.0,218.5,179.0,81.0,76.0
zm4_3,68,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,68,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,68,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,68,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,68,6,zm_el,358.0,201.0,425.0,294.0,391.5,247.5,67.0,93.0
zm4_3,68,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,68,8,zm_im,163.0,382.0,234.0,475.0,198.5,428.5,71.0,93.0
zm4_3,68,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,68,10,zm_el,266.0,436.0,338.0,533.0,302.0,484.5,72.0,97.0
zm4_3,69,1,zm_el,178.0,141.0,259.0,217.0,218.5,179.0,81.0,76.0
zm4_3,69,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,69,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,69,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,69,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,69,6,zm_el,358.0,201.0,425.0,294.0,391.5,247.5,67.0,93.0
zm4_3,69,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,69,8,zm_im,163.0,382.0,234.0,475.0,198.5,428.5,71.0,93.0
zm4_3,69,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,69,10,zm_el,266.0,436.0,338.0,533.0,302.0,484.5,72.0,97.0
zm4_3,70,1,zm_el,178.0,141.0,259.0,217.0,218.5,179.0,81.0,76.0
zm4_3,70,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,70,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,70,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,70,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,70,6,zm_el,358.0,201.0,425.0,294.0,391.5,247.5,67.0,93.0
zm4_3,70,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,70,8,zm_im,163.0,382.0,234.0,475.0,198.5,428.5,71.0,93.0
zm4_3,70,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,70,10,zm_el,266.0,436.0,339.0,534.0,302.5,485.0,73.0,98.0
zm4_3,71,1,zm_el,178.0,141.0,259.0,217.0,218.5,179.0,81.0,76.0
zm4_3,71,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,71,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,71,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,71,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,71,6,zm_el,358.0,200.0,425.0,294.0,391.5,247.0,67.0,94.0
zm4_3,71,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,71,8,zm_im,163.0,382.0,234.0,476.0,198.5,429.0,71.0,94.0
zm4_3,71,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,71,10,zm_el,266.0,436.0,339.0,534.0,302.5,485.0,73.0,98.0
zm4_3,72,1,zm_el,177.0,141.0,259.0,217.0,218.0,179.0,82.0,76.0
zm4_3,72,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,72,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,72,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,72,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,72,6,zm_el,358.0,200.0,425.0,294.0,391.5,247.0,67.0,94.0
zm4_3,72,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,72,8,zm_im,163.0,382.0,234.0,476.0,198.5,429.0,71.0,94.0
zm4_3,72,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,72,10,zm_el,266.0,436.0,339.0,535.0,302.5,485.5,73.0,99.0
zm4_3,73,1,zm_el,177.0,141.0,259.0,217.0,218.0,179.0,82.0,76.0
zm4_3,73,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,73,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,73,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,73,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,73,6,zm_el,358.0,200.0,425.0,294.0,391.5,247.0,67.0,94.0
zm4_3,73,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,73,8,zm_im,163.0,382.0,234.0,476.0,198.5,429.0,71.0,94.0
zm4_3,73,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,73,10,zm_el,266.0,435.0,339.0,536.0,302.5,485.5,73.0,101.0
zm4_3,74,1,zm_el,176.0,141.0,258.0,217.0,217.0,179.0,82.0,76.0
zm4_3,74,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,74,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,74,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,74,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,74,6,zm_el,358.0,199.0,425.0,294.0,391.5,246.5,67.0,95.0
zm4_3,74,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,74,8,zm_im,163.0,381.0,234.0,476.0,198.5,428.5,71.0,95.0
zm4_3,74,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,74,10,zm_el,266.0,435.0,339.0,536.0,302.5,485.5,73.0,101.0
zm4_3,75,1,zm_el,176.0,140.0,258.0,218.0,217.0,179.0,82.0,78.0
zm4_3,75,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,75,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,75,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,75,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,75,6,zm_el,358.0,199.0,425.0,294.0,391.5,246.5,67.0,95.0
zm4_3,75,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,75,8,zm_im,163.0,381.0,234.0,476.0,198.5,428.5,71.0,95.0
zm4_3,75,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,75,10,zm_el,266.0,435.0,340.0,536.0,303.0,485.5,74.0,101.0
zm4_3,76,1,zm_el,175.0,140.0,258.0,218.0,216.5,179.0,83.0,78.0
zm4_3,76,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,76,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,76,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,76,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,76,6,zm_el,358.0,199.0,425.0,294.0,391.5,246.5,67.0,95.0
zm4_3,76,7,zm_el,431.0,335.0,490.0,421.0,460.5,378.0,59.0,86.0
zm4_3,76,8,zm_im,163.0,381.0,234.0,476.0,198.5,428.5,71.0,95.0
zm4_3,76,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,76,10,zm_el,266.0,435.0,340.0,536.0,303.0,485.5,74.0,101.0
zm4_3,77,1,zm_el,175.0,140.0,258.0,218.0,216.5,179.0,83.0,78.0
zm4_3,77,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,77,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,77,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,77,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,77,6,zm_el,358.0,197.0,425.0,295.0,391.5,246.0,67.0,98.0
zm4_3,77,7,zm_el,431.0,335.0,490.0,422.0,460.5,378.5,59.0,87.0
zm4_3,77,8,zm_im,163.0,381.0,234.0,476.0,198.5,428.5,71.0,95.0
zm4_3,77,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,77,10,zm_el,266.0,434.0,340.0,536.0,303.0,485.0,74.0,102.0
zm4_3,78,1,zm_el,174.0,139.0,258.0,218.0,216.0,178.5,84.0,79.0
zm4_3,78,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,78,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,78,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,78,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,78,6,zm_el,358.0,196.0,425.0,295.0,391.5,245.5,67.0,99.0
zm4_3,78,7,zm_el,431.0,335.0,490.0,422.0,460.5,378.5,59.0,87.0
zm4_3,78,8,zm_im,163.0,381.0,234.0,476.0,198.5,428.5,71.0,95.0
zm4_3,78,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,78,10,zm_el,266.0,434.0,341.0,536.0,303.5,485.0,75.0,102.0
zm4_3,79,1,zm_el,174.0,139.0,258.0,218.0,216.0,178.5,84.0,79.0
zm4_3,79,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,79,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,79,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,79,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,79,6,zm_el,357.0,195.0,425.0,296.0,391.0,245.5,68.0,101.0
zm4_3,79,7,zm_el,431.0,335.0,490.0,422.0,460.5,378.5,59.0,87.0
zm4_3,79,8,zm_im,163.0,381.0,234.0,476.0,198.5,428.5,71.0,95.0
zm4_3,79,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,79,10,zm_el,265.0,434.0,341.0,536.0,303.0,485.0,76.0,102.0
zm4_3,80,1,zm_el,173.0,139.0,257.0,218.0,215.0,178.5,84.0,79.0
zm4_3,80,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,80,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,80,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,80,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,80,6,zm_el,357.0,194.0,424.0,296.0,390.5,245.0,67.0,102.0
zm4_3,80,7,zm_el,431.0,334.0,490.0,422.0,460.5,378.0,59.0,88.0
zm4_3,80,8,zm_im,163.0,381.0,234.0,476.0,198.5,428.5,71.0,95.0
zm4_3,80,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,80,10,zm_el,265.0,433.0,341.0,536.0,303.0,484.5,76.0,103.0
zm4_3,81,1,zm_el,173.0,138.0,257.0,218.0,215.0,178.0,84.0,80.0
zm4_3,81,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,81,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,81,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,81,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,81,6,zm_el,357.0,192.0,424.0,297.0,390.5,244.5,67.0,105.0
zm4_3,81,7,zm_el,431.0,334.0,490.0,422.0,460.5,378.0,59.0,88.0
zm4_3,81,8,zm_im,163.0,381.0,234.0,476.0,198.5,428.5,71.0,95.0
zm4_3,81,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,81,10,zm_el,265.0,433.0,342.0,536.0,303.5,484.5,77.0,103.0
zm4_3,82,1,zm_el,173.0,138.0,257.0,218.0,215.0,178.0,84.0,80.0
zm4_3,82,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,82,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,82,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,82,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,82,6,zm_el,357.0,191.0,424.0,297.0,390.5,244.0,67.0,106.0
zm4_3,82,7,zm_el,431.0,334.0,490.0,423.0,460.5,378.5,59.0,89.0
zm4_3,82,8,zm_im,163.0,381.0,234.0,476.0,198.5,428.5,71.0,95.0
zm4_3,82,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,82,10,zm_el,265.0,433.0,342.0,536.0,303.5,484.5,77.0,103.0
zm4_3,83,1,zm_el,173.0,138.0,257.0,218.0,215.0,178.0,84.0,80.0
zm4_3,83,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,83,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,83,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,83,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,83,6,zm_el,357.0,191.0,424.0,298.0,390.5,244.5,67.0,107.0
zm4_3,83,7,zm_el,431.0,334.0,490.0,423.0,460.5,378.5,59.0,89.0
zm4_3,83,8,zm_im,163.0,381.0,234.0,476.0,198.5,428.5,71.0,95.0
zm4_3,83,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,83,10,zm_el,265.0,432.0,342.0,536.0,303.5,484.0,77.0,104.0
zm4_3,84,1,zm_el,173.0,138.0,257.0,218.0,215.0,178.0,84.0,80.0
zm4_3,84,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,84,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
zm4_3,84,4,zm_im,98.0,337.0,173.0,413.0,135.5,375.0,75.0,76.0
zm4_3,84,5,zm_im,269.0,236.0,329.0,317.0,299.0,276.5,60.0,81.0
zm4_3,84,6,zm_el,357.0,190.0,424.0,298.0,390.5,244.0,67.0,108.0
zm4_3,84,7,zm_el,431.0,334.0,490.0,423.0,460.5,378.5,59.0,89.0
zm4_3,84,8,zm_im,163.0,381.0,234.0,476.0,198.5,428.5,71.0,95.0
zm4_3,84,9,zm_im,328.0,379.0,410.0,449.0,369.0,414.0,82.0,70.0
zm4_3,84,10,zm_el,265.0,432.0,343.0,536.0,304.0,484.0,78.0,104.0
zm4_3,85,1,zm_el,173.0,138.0,257.0,218.0,215.0,178.0,84.0,80.0
zm4_3,85,2,zm_im,117.0,237.0,184.0,304.0,150.5,270.5,67.0,67.0
zm4_3,85,3,zm_im,287.0,160.0,367.0,223.0,327.0,191.5,80.0,63.0
